Arts_and_Entertainment~Celebrities_and_Entertainment_News,Arts_and_Entertainment~Humor,Arts_and_Entertainment~Movies,Arts_and_Entertainment~Music_and_Audio,Arts_and_Entertainment~Other,Arts_and_Entertainment~Performing_Arts,Arts_and_Entertainment~Photography,Arts_and_Entertainment~TV_and_Video,Arts_and_Entertainment~Visual_Arts_and_Design,Autos_and_Vehicles~Automotive_Industry,Autos_and_Vehicles~Boating,Autos_and_Vehicles~Car_Buying,Autos_and_Vehicles~Other,Beauty_and_Fitness~Fitness,Beauty_and_Fitness~Other,Business_and_Industry~Business_Services,Business_and_Industry~Marketing_and_Advertising,Business_and_Industry~Publishing_and_Printing,Business_and_Industry~Real_Estate,Business_and_Industry~Transportation_and_Logistics,Career_and_Education~Education,Career_and_Education~Other,Career_and_Education~Universities_and_Colleges,Computer_and_Electronics~Computer_Hardware,Computer_and_Electronics~Computer_Security,Computer_and_Electronics~Consumer_Electronics,Computer_and_Electronics~Graphics_and_Multimedia_Tools,Computer_and_Electronics~Other,Computer_and_Electronics~Programming,Computer_and_Electronics~Software,Finance~Banking,Finance~Financial_Management,Finance~Insurance,Finance~Investing,Finance~Other,Food_and_Drink~Cooking_and_Recipes,Food_and_Drink~Food_and_Grocery_Retailers,Food_and_Drink~Other,Food_and_Drink~Restaurants_and_Delivery,Games~Online,Games~Other,Games~Video_Games,Health~Conditions_and_Diseases,Health~Medicine,Health~Other,Health~Products_and_Shopping,Internet_and_Telecom~Ad_Network,Internet_and_Telecom~Chats_and_Forums,Internet_and_Telecom~Email,Internet_and_Telecom~File_Sharing,Internet_and_Telecom~Mobile_Developers,Internet_and_Telecom~Online_Marketing,Internet_and_Telecom~Web_Design,Law_and_Government~Government,News_and_Media~Business_News,News_and_Media~Magazines_and_E-Zines,News_and_Media~Newspapers,News_and_Media~Other,News_and_Media~Sports_News,News_and_Media~Technology_News,News_and_Media~Weather,People_and_Society~Other,People_and_Society~Religion_and_Spirituality,Reference~Dictionaries_and_Encyclopedias,Reference~Directories,Reference~Maps,Science~Biology,Science~Social_Sciences,Shopping~Children,Shopping~Clothing,Shopping~Consumer_Electronics,Shopping~Coupons,Shopping~Home_and_Garden,Shopping~Other,Shopping~Sports,Sports~Other,Travel~Accommodation_and_Hotels,Travel~Airlines_and_Airports,Travel~Other,Travel~Tourism,uid
,,,,1.0,,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,,,,4.0,5.0,,,,3.0,,,,,,,,,4.0,,,,,4.0,,0.0,2.0,,,,,2.0,,,,,,0.0,,,0.0,0.0,,,,,,,,2.0,,,,,,,,,,,134527
,1.0,,,0.0,,,0.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,4.0,,,,,,,0.0,1.0,,,,0.0,1.0,,,0.0,0.0,,0.0,,,1.0,1.0,,,4.0,1.0,,,,1.0,,,,1.0,,1.0,,,,,125356
,,,3.0,6.0,,,1.0,,6.0,,4.0,,,,3.0,1.0,,,3.0,,,,,,,,6.0,,0.0,,,,,,,,,,,,,,,,,3.0,4.0,6.0,,,1.0,,,,,3.0,3.0,,,,,,,4.0,,,,,,,,,0.0,,4.0,3.0,,,4.0,102993
,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,4.0,3.0,,,,,,,,,1.0,,,,0.0,5.0,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,5.0,,,3.0,,,,,,0.0,,0.0,4.0,0.0,0.0,,,,,,,,,,,3.0,,0.0,,3.0,,,295578
,,,2.0,1.0,,,0.0,,,,,,,,1.0,1.0,,,1.0,0.0,,,,0.0,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,1.0,,1.0,,0.0,1.0,,,6.0,,,0.0,,,,,,,2.0,,,,,1.0,,,,,,1.0,,,,,327143
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,0.0,,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,220878
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12377
1.0,5.0,,6.0,0.0,3.0,,0.0,,,1.0,6.0,,,,1.0,0.0,,,,,,,,1.0,0.0,,1.0,,1.0,,,,,,,,,6.0,,,,,,,,3.0,3.0,,,,,,,1.0,1.0,0.0,0.0,,,,0.0,,,,,1.0,,,,,,,1.0,,1.0,3.0,,,,285926
,,,2.0,1.0,,,0.0,,,,,,,,,1.0,,,1.0,,,,,,1.0,,1.0,,0.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,0.0,,,0.0,1.0,,,,,,,,0.0,,,,1.0,,,,,,,323306
,,,,0.0,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,1.0,,3.0,,3.0,,,1.0,,2.0,,,,,4.0,,,,,,,,3.0,1.0,,,0.0,,,,,,0.0,,,,1.0,,,,,0.0,,,0.0,,,,,,1.0,,,,,319103
,,,1.0,1.0,,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,3.0,4.0,,4.0,,,,,,,,,,,0.0,,,,,,,,,,,3.0,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,0.0,,3.0,,,,,315718
,,6.0,3.0,,,,2.0,,,,,,,,3.0,,,3.0,,,,,,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,3.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,,135127
,,,2.0,2.0,,,0.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,,4.0,1.0,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,2.0,3.0,,,2.0,,1.0,2.0,,1.0,1.0,,,1.0,2.0,,,3.0,3.0,,,,,,,,1.0,,1.0,,,,,162197
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129954
,0.0,,5.0,2.0,,,2.0,,,,2.0,,,,2.0,2.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,2.0,,2.0,,,,,,,,,,,,2.0,,,2.0,0.0,,,,,,2.0,314174
,,0.0,1.0,2.0,,,3.0,,,,2.0,,,,2.0,1.0,3.0,1.0,,,,,,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,5.0,,1.0,,,,,3.0,,,,,,,1.0,,1.0,,0.0,,2.0,,1.0,,,88965
,,,1.0,0.0,,,0.0,,,,,,,,0.0,0.0,,4.0,,,,,,,,4.0,1.0,,4.0,,,,,,,,,,,,,,4.0,,,1.0,6.0,0.0,,0.0,1.0,,,4.0,0.0,0.0,1.0,,,1.0,0.0,,,,,,1.0,,1.0,,,,1.0,6.0,,1.0,,,0.0,199659
,,1.0,2.0,1.0,,0.0,0.0,1.0,,,2.0,2.0,,,6.0,1.0,,4.0,1.0,0.0,,,,6.0,1.0,,1.0,,1.0,,,6.0,,,,,,,,,1.0,,,,,1.0,1.0,6.0,,1.0,4.0,1.0,2.0,,2.0,4.0,1.0,,,0.0,0.0,,,,,,,,,4.0,,,,4.0,2.0,0.0,,,1.0,140448
,,,4.0,0.0,,,0.0,4.0,,,,,,,0.0,0.0,,,,,,,,,,,6.0,2.0,4.0,,,,,,,,,,,,,,,,,6.0,4.0,4.0,,4.0,0.0,,,,3.0,,0.0,,,,3.0,,,,,2.0,,,,,,,0.0,,,0.0,,,,204393
,,,,,,,,,,,,,,,6.0,,,,,,,,,,6.0,,,5.0,1.0,,,,,,,,,,,,,,,,,4.0,,,,6.0,,,,5.0,5.0,,0.0,,,,,6.0,,,,,,,,,,,,,6.0,,,,,137487
,,,0.0,,,0.0,0.0,,,,,,,,0.0,3.0,,,,,,5.0,,,0.0,3.0,6.0,3.0,5.0,,,,,,,,,,,,,,,3.0,,5.0,,3.0,5.0,0.0,3.0,,,5.0,,,0.0,5.0,,,5.0,,,6.0,,,,,,,,,0.0,,,6.0,,,6.0,28042
5.0,,,2.0,0.0,,,0.0,,,0.0,,,,,5.0,5.0,,5.0,,,,,,0.0,,,,4.0,0.0,3.0,,3.0,,,,,,,,,0.0,,,,,,,,,0.0,5.0,,,,,,2.0,,,0.0,,0.0,,,4.0,,,,,0.0,,,5.0,,,,,,,304560
,,,3.0,4.0,,,2.0,,,,,,,,1.0,2.0,,4.0,,2.0,6.0,,,4.0,2.0,,,4.0,4.0,4.0,4.0,,,2.0,,,,,,,,,,1.0,,1.0,,5.0,,,,,,,,,4.0,,,,,,3.0,,,,,,1.0,,,,0.0,,2.0,3.0,,,,103350
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108394
4.0,,5.0,0.0,1.0,,4.0,1.0,,,5.0,,,,,1.0,1.0,,,,,,,,,1.0,,,5.0,1.0,,,,,,,1.0,,3.0,,,,,,3.0,5.0,3.0,,3.0,4.0,4.0,1.0,,,1.0,4.0,1.0,1.0,,,,4.0,,,0.0,3.0,1.0,,,,,,,3.0,,1.0,1.0,,,1.0,272076
,,,5.0,6.0,,,,,,,,,,,,6.0,,,,5.0,,,,,5.0,,,,6.0,5.0,,,,,,,,,,,,,,,,5.0,,,,,3.0,,0.0,,,3.0,3.0,0.0,,3.0,,,,,,,,,,,4.0,,6.0,,,,,,,286832
,,3.0,3.0,6.0,,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,6.0,3.0,,,,6.0,,,,,,,,,,6.0,3.0,,,,,,,,149551
,,1.0,3.0,,,,1.0,,,,2.0,,,,1.0,1.0,,2.0,,,2.0,,,,0.0,,,,1.0,,,,,,,,,,1.0,,2.0,,,,,1.0,,,,2.0,0.0,,,1.0,,,2.0,0.0,,1.0,4.0,,,5.0,,2.0,,,4.0,3.0,,,0.0,,6.0,,,,1.0,20314
,,,3.0,0.0,,,1.0,,,,0.0,0.0,,,0.0,0.0,,,,4.0,,4.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,4.0,,,6.0,,,,3.0,1.0,0.0,,,,3.0,,,,,,,,,,,6.0,0.0,,,,,,,187192
,4.0,,4.0,1.0,,0.0,0.0,,,1.0,0.0,,,,0.0,0.0,3.0,,,,5.0,,,4.0,,,2.0,,1.0,,,,,,,,,1.0,,,1.0,1.0,0.0,3.0,,1.0,4.0,5.0,,2.0,0.0,,,0.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.0,,2.0,0.0,,,,203881
,5.0,,0.0,2.0,0.0,5.0,0.0,,,6.0,,,,,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,,4.0,,0.0,,2.0,,,,,,,,,,,4.0,,,,0.0,,6.0,5.0,,2.0,3.0,,0.0,6.0,,2.0,,,,4.0,,,,,,2.0,,3.0,,,,2.0,,,,,,,39729
,,1.0,3.0,1.0,2.0,,1.0,,,,,,,,0.0,0.0,,0.0,,6.0,,,,,,,1.0,4.0,1.0,,,,,,,,,,,,,,4.0,,,1.0,1.0,2.0,,,0.0,,1.0,4.0,,3.0,0.0,0.0,,5.0,0.0,0.0,4.0,,0.0,5.0,,,0.0,,,,2.0,3.0,1.0,4.0,,,1.0,3827
,,,3.0,,,4.0,,4.0,,,,,,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,4.0,,4.0,,,4.0,,,,,,,,,,,,,,,4.0,,,,,25176
,,,0.0,,,,2.0,,,,,,,,2.0,2.0,,,,,,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,0.0,,,,,,,,,,,,2.0,,,,2.0,,,2.0,,,,263774
,,,5.0,6.0,,,0.0,,,,,,,,4.0,1.0,,,,2.0,,,,,,,0.0,,,,,,,5.0,,,,,,,,,,5.0,,6.0,,1.0,,,2.0,,0.0,,,,0.0,,,,5.0,2.0,,,,3.0,,,5.0,,,,1.0,,,1.0,,,,293384
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215110
,,,4.0,,,,6.0,,,,,6.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,6.0,,,,,,6.0,,,4.0,,,,,,,,,,0.0,,,,,6.0,6.0,,,,214294
,,6.0,1.0,6.0,,,2.0,,,,2.0,,,,2.0,0.0,,,0.0,,,,6.0,,1.0,,0.0,,0.0,,,0.0,,5.0,,,,2.0,,,2.0,,,,,,2.0,0.0,,,2.0,,,3.0,6.0,,2.0,,3.0,,3.0,,,,,,,0.0,2.0,0.0,,,2.0,,2.0,2.0,,,,287662
,,,0.0,,,,0.0,2.0,,,,,,,,0.0,,3.0,,,,,,,,,6.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,,6.0,4.0,,,,0.0,2.0,0.0,,,,6.0,,,,,,,,,,,,4.0,,,6.0,,,3.0,30502
,,,0.0,2.0,,,0.0,,,,2.0,,,4.0,0.0,0.0,,0.0,0.0,,,,3.0,,1.0,,2.0,,1.0,,,,,,,,,1.0,0.0,,2.0,,,,0.0,,4.0,0.0,,1.0,0.0,,,,1.0,2.0,0.0,,,4.0,1.0,,,1.0,0.0,,,,1.0,,,,1.0,1.0,0.0,,0.0,,0.0,71252
,,3.0,0.0,0.0,,,,,,,,,,,1.0,0.0,,,,3.0,,,,,,,3.0,,0.0,,,,,,,,,,0.0,0.0,,,,,,4.0,,0.0,,0.0,0.0,3.0,4.0,,,,1.0,,,,0.0,0.0,,,,,,,3.0,,3.0,,3.0,,,3.0,,,,257464
,,,,2.0,,,1.0,,,,,,,,2.0,2.0,,,,,,,1.0,,,,1.0,3.0,0.0,,,,,,,,,2.0,,,,,,3.0,,,2.0,,1.0,,2.0,,,2.0,,,2.0,,,,1.0,1.0,,,2.0,,,,,,2.0,,1.0,,2.0,2.0,,,,314968
,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,,,33858
,,,0.0,4.0,,,2.0,,,,,,,,3.0,2.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,0.0,,,0.0,,2.0,0.0,,,,2.0,,,,,,,,,,,,3.0,,,4.0,0.0,,0.0,298106
,2.0,5.0,0.0,2.0,,,0.0,,,,2.0,,,,1.0,0.0,,3.0,,,,,,,0.0,,,,0.0,1.0,,,,,,,,1.0,,,,,5.0,,,1.0,1.0,,2.0,1.0,0.0,,,5.0,6.0,,2.0,,,,5.0,,,,,,,,,,,,1.0,,5.0,1.0,5.0,,1.0,278024
,,,0.0,0.0,,,0.0,,,,0.0,,,,5.0,0.0,,,,,,,,,0.0,,,,,,,,,,5.0,,,0.0,,,,,,,,,,0.0,,,0.0,,,,,5.0,,,,,5.0,,,,,,,,,,5.0,,0.0,,5.0,,,,,195031
,,,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,186902
,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,14218
,,4.0,0.0,6.0,,,0.0,,,6.0,,,,,2.0,6.0,,,,,,,,4.0,0.0,,,,6.0,,,,,,,,6.0,,6.0,,,,,,,6.0,,3.0,,6.0,4.0,,,,,3.0,2.0,,,,,,,0.0,0.0,,,,,,,,0.0,,,,1.0,,,139781
,,,,1.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,228631
,,4.0,4.0,0.0,,,4.0,,,4.0,,,,,4.0,4.0,,,,,,,,4.0,,,0.0,4.0,,2.0,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,4.0,,,4.0,4.0,,1.0,4.0,,,,,,,,,,3.0,4.0,3.0,,4.0,,,,,247211
,,,0.0,2.0,,,0.0,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,,,4.0,,0.0,,,,,,,,,4.0,,,,,,5.0,,0.0,,0.0,,2.0,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,193762
,,,,5.0,,5.0,,,,,,,,,,6.0,,,,,,,,,3.0,,6.0,,5.0,,,,,,,,,,,,,,,4.0,5.0,5.0,,,1.0,,1.0,,,,6.0,,1.0,5.0,,,,,,,,,,,,,,,6.0,,6.0,,,,,70780
,,,0.0,0.0,,,0.0,,,0.0,6.0,,,,0.0,0.0,,,0.0,,0.0,,,,,,0.0,,,,,,,,,,,4.0,,,0.0,,,,,6.0,,,,5.0,0.0,,0.0,,6.0,4.0,0.0,,,6.0,0.0,,,6.0,6.0,,,,,,,,0.0,,1.0,0.0,,,0.0,97456
,,,0.0,2.0,,,2.0,,,,,,,,0.0,2.0,,1.0,,,,0.0,5.0,,4.0,,2.0,,4.0,,,,,3.0,3.0,,,,,2.0,2.0,,,,,,,5.0,,,3.0,,0.0,3.0,,2.0,2.0,,,2.0,3.0,,,,4.0,4.0,,,,,3.0,,2.0,,3.0,3.0,,,,80269
,,,,0.0,,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,2.0,,3.0,,,,,,,0.0,,,,,,,,,,5.0,,,0.0,,,,,,,210421
,,,,5.0,,,,5.0,,,,,,,5.0,1.0,,,,,,,,5.0,5.0,2.0,0.0,,0.0,,,,,,,,,,,,4.0,,,,,2.0,,2.0,,2.0,2.0,,,,,,5.0,,5.0,0.0,,,,,2.0,,,,,,,,5.0,,,1.0,,6.0,4.0,305245
,4.0,,4.0,6.0,,,2.0,,,,,,,,6.0,4.0,,4.0,,,,,,,,,4.0,,6.0,,,,6.0,,,,,,,,2.0,,,,,,,4.0,,2.0,4.0,,,,6.0,6.0,3.0,6.0,4.0,,6.0,,,,,,,,,,,,,6.0,4.0,2.0,,,,25581
,,,6.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,6.0,,,,,3.0,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,6.0,,,3.0,,,,333922
,,,1.0,,,,1.0,,,,,,,,5.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,132158
,,,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,,,0.0,,,,1.0,1.0,0.0,,,4.0,1.0,,,,3.0,,,,,,,,,,2.0,,,1.0,,4.0,,,1.0,,,,,6.0,0.0,2.0,,,0.0,,,6.0,,1.0,,,,2.0,,,1.0,,,,1.0,,,193057
,,,0.0,4.0,,,0.0,,,5.0,,,4.0,3.0,1.0,0.0,,,,0.0,,,,4.0,1.0,,5.0,,3.0,,2.0,,,,3.0,,,,,,,,3.0,4.0,,0.0,3.0,0.0,,1.0,3.0,,,0.0,3.0,2.0,3.0,,,,3.0,4.0,,,,,4.0,,4.0,,,4.0,3.0,,3.0,3.0,,,,224041
3.0,,,0.0,0.0,,1.0,3.0,,,,,5.0,,,1.0,0.0,3.0,,,1.0,,,,1.0,1.0,,1.0,,0.0,,4.0,,,,,,,5.0,,,,,,0.0,,1.0,2.0,1.0,,,1.0,,,5.0,3.0,5.0,1.0,,,,2.0,5.0,,5.0,,2.0,,,4.0,4.0,,,1.0,,5.0,2.0,,,,158923
,,,,2.0,,,3.0,,,,,,,,3.0,3.0,,,,5.0,,,,3.0,,,5.0,,1.0,,,,,,,,,,,,,,,5.0,,2.0,,2.0,,,5.0,,,5.0,5.0,,0.0,,,0.0,,,,5.0,1.0,,,,3.0,,,3.0,3.0,,,3.0,,,,171154
2.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,,,5.0,,,,0.0,0.0,,0.0,,,,3.0,,,0.0,,0.0,,0.0,,,,4.0,,,,,4.0,,,1.0,,6.0,,,0.0,2.0,4.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,6.0,0.0,,2.0,,0.0,,,3.0,4.0,0.0,,5.0,0.0,,1.0,,0.0,6.0,2.0,1.0,,,,268581
,,,1.0,2.0,,,1.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,5.0,,,,,,,,,,,,,,,,,1.0,0.0,2.0,,,,,0.0,2.0,,,1.0,0.0,5.0,,,,,,,2.0,,,,2.0,2.0,,2.0,,,,58196
1.0,2.0,2.0,0.0,0.0,2.0,,1.0,,,0.0,4.0,,,,1.0,0.0,,2.0,,0.0,,,,2.0,5.0,,0.0,5.0,0.0,,6.0,,,,,6.0,,0.0,,,1.0,,,1.0,,0.0,2.0,5.0,6.0,,0.0,,1.0,4.0,6.0,,0.0,,,,0.0,,,,6.0,1.0,,,0.0,,2.0,,1.0,,,0.0,,,4.0,293430
,,,0.0,,,,5.0,,,,,,,,,5.0,,,,,,,,,,,5.0,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,5.0,5.0,5.0,,,,5.0,,,,,,,,,,,,5.0,,5.0,,,,,130790
,,,1.0,1.0,,1.0,0.0,,,,2.0,,,,1.0,0.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,4.0,,,1.0,,0.0,1.0,3.0,0.0,3.0,,3.0,3.0,,,0.0,1.0,1.0,,,0.0,1.0,0.0,,1.0,0.0,1.0,,,,2.0,1.0,,,,,,,1.0,,1.0,1.0,,,,13322
,,0.0,1.0,1.0,5.0,1.0,0.0,,,,,1.0,,,0.0,1.0,,,,2.0,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,5.0,,,2.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,,1.0,0.0,0.0,,,,2.0,2.0,,,5.0,1.0,,1.0,1.0,4.0,,,0.0,,4.0,4.0,,,2.0,32276
3.0,,,3.0,3.0,,,3.0,,,,,,,,3.0,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,3.0,3.0,,,,,,,,3.0,,,3.0,3.0,,3.0,,,,3.0,,,,,,3.0,,,,,,,,3.0,,,,,117515
,,,,,,,4.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283095
,,,5.0,,,,4.0,,,,,,,,3.0,3.0,,3.0,,6.0,,,,,5.0,,,,3.0,,,,,,,,,,,,,,6.0,,,6.0,6.0,,,,3.0,,,,,4.0,3.0,,,,5.0,4.0,,5.0,3.0,4.0,,,,,,,5.0,,,6.0,,,,268701
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113638
3.0,0.0,,0.0,1.0,,3.0,0.0,,,0.0,0.0,,1.0,,0.0,0.0,1.0,1.0,,,,,,,,,0.0,,1.0,,,,,,1.0,,,,,,,,,1.0,,0.0,5.0,3.0,,1.0,0.0,,1.0,6.0,0.0,0.0,0.0,,,,1.0,1.0,,,4.0,,,,2.0,,6.0,1.0,0.0,,0.0,4.0,5.0,,,16991
,,,,,,,3.0,,,,,,,,,5.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,5.0,,,,0.0,,,,0.0,,,,,,,,5.0,,,,,,,31118
4.0,1.0,3.0,0.0,0.0,,1.0,0.0,,5.0,5.0,0.0,5.0,,0.0,0.0,0.0,,6.0,,2.0,4.0,2.0,,,0.0,1.0,,5.0,0.0,,,,,,6.0,,,0.0,0.0,,0.0,0.0,,1.0,,0.0,,,,0.0,0.0,,3.0,6.0,1.0,5.0,0.0,,0.0,,1.0,1.0,,1.0,,2.0,,,,,,,0.0,,,,,,6.0,265372
,,,3.0,1.0,,,,,,,,,,,0.0,4.0,,,,,,,,0.0,0.0,,,,0.0,,1.0,,,0.0,,0.0,4.0,4.0,5.0,,5.0,,,,1.0,,,,,5.0,0.0,,,,,,5.0,1.0,,,,,,,,,,,0.0,4.0,0.0,,1.0,,,,,,,316695
0.0,,0.0,0.0,1.0,,4.0,0.0,4.0,,,,,3.0,3.0,0.0,0.0,,0.0,,,,,,3.0,,,0.0,,0.0,,,,,,1.0,0.0,,,4.0,,2.0,,2.0,3.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,,1.0,,,3.0,3.0,0.0,,,0.0,,,,0.0,,,0.0,,,,254200
,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224748
,,,0.0,0.0,,5.0,0.0,,,,0.0,,,,0.0,0.0,,0.0,,,,,,,1.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,6.0,,,,,,0.0,0.0,,,,0.0,1.0,0.0,0.0,,,5.0,,,,,,,,,,,,3.0,,3.0,,,,,201637
,,1.0,0.0,3.0,,,0.0,,,,0.0,,3.0,,3.0,0.0,,,0.0,0.0,,,,5.0,3.0,,,4.0,5.0,,,,2.0,,,,,,,,,,,2.0,1.0,,4.0,0.0,4.0,0.0,3.0,,,,,3.0,3.0,,,,1.0,,,,,,,,,2.0,,,3.0,3.0,3.0,0.0,1.0,,0.0,245988
,,,,3.0,,,3.0,,,,,,,,3.0,3.0,,,,,,,,,6.0,,0.0,3.0,3.0,,,,,,,,,3.0,1.0,0.0,,,,,,,,3.0,,,3.0,,,,,3.0,0.0,,,0.0,,,,,,,,,,,3.0,,3.0,,3.0,,,,,65532
,2.0,1.0,0.0,0.0,4.0,1.0,0.0,,,1.0,3.0,,,0.0,0.0,0.0,,0.0,,,0.0,,6.0,0.0,2.0,,2.0,,1.0,,,,,0.0,,,,2.0,,,5.0,,3.0,0.0,,0.0,0.0,,6.0,,0.0,,0.0,3.0,,0.0,0.0,0.0,,1.0,0.0,,3.0,,0.0,,0.0,,3.0,,,,0.0,,0.0,0.0,,,,187298
,,,3.0,3.0,,,3.0,,,5.0,3.0,,,,3.0,3.0,,3.0,,,,,,6.0,3.0,,3.0,,3.0,,,,,,,,,,,,5.0,,,,,,,3.0,,,3.0,,,3.0,,,3.0,3.0,,,3.0,,,,,,,,,,,,5.0,,3.0,,,6.0,,324354
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,147705
,,,4.0,2.0,,1.0,2.0,,,,,,,,2.0,0.0,,2.0,6.0,,,,,4.0,0.0,4.0,5.0,0.0,0.0,,,,,,,,,0.0,,,5.0,,,4.0,,4.0,,0.0,,1.0,2.0,,1.0,,,,0.0,,,2.0,,,,,1.0,,,,,,,,4.0,,1.0,4.0,,,1.0,290891
,,,0.0,1.0,,,0.0,,,,,,,1.0,0.0,1.0,,,,,,,1.0,,1.0,,1.0,,2.0,4.0,,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,,4.0,1.0,,0.0,2.0,,0.0,0.0,,,,2.0,,,,,,,,1.0,,,1.0,0.0,2.0,1.0,,,,,125015
