Arts_and_Entertainment~Celebrities_and_Entertainment_News,Arts_and_Entertainment~Humor,Arts_and_Entertainment~Movies,Arts_and_Entertainment~Music_and_Audio,Arts_and_Entertainment~Other,Arts_and_Entertainment~Performing_Arts,Arts_and_Entertainment~Photography,Arts_and_Entertainment~TV_and_Video,Arts_and_Entertainment~Visual_Arts_and_Design,Autos_and_Vehicles~Automotive_Industry,Autos_and_Vehicles~Boating,Autos_and_Vehicles~Car_Buying,Autos_and_Vehicles~Other,Beauty_and_Fitness~Fitness,Beauty_and_Fitness~Other,Business_and_Industry~Business_Services,Business_and_Industry~Marketing_and_Advertising,Business_and_Industry~Publishing_and_Printing,Business_and_Industry~Real_Estate,Business_and_Industry~Transportation_and_Logistics,Career_and_Education~Education,Career_and_Education~Other,Career_and_Education~Universities_and_Colleges,Computer_and_Electronics~Computer_Hardware,Computer_and_Electronics~Computer_Security,Computer_and_Electronics~Consumer_Electronics,Computer_and_Electronics~Graphics_and_Multimedia_Tools,Computer_and_Electronics~Other,Computer_and_Electronics~Programming,Computer_and_Electronics~Software,Finance~Banking,Finance~Financial_Management,Finance~Insurance,Finance~Investing,Finance~Other,Food_and_Drink~Cooking_and_Recipes,Food_and_Drink~Food_and_Grocery_Retailers,Food_and_Drink~Other,Food_and_Drink~Restaurants_and_Delivery,Games~Online,Games~Other,Games~Video_Games,Health~Conditions_and_Diseases,Health~Medicine,Health~Other,Health~Products_and_Shopping,Internet_and_Telecom~Ad_Network,Internet_and_Telecom~Chats_and_Forums,Internet_and_Telecom~Email,Internet_and_Telecom~File_Sharing,Internet_and_Telecom~Mobile_Developers,Internet_and_Telecom~Online_Marketing,Internet_and_Telecom~Web_Design,Law_and_Government~Government,News_and_Media~Business_News,News_and_Media~Magazines_and_E-Zines,News_and_Media~Newspapers,News_and_Media~Other,News_and_Media~Sports_News,News_and_Media~Technology_News,News_and_Media~Weather,People_and_Society~Other,People_and_Society~Religion_and_Spirituality,Reference~Dictionaries_and_Encyclopedias,Reference~Directories,Reference~Maps,Science~Biology,Science~Social_Sciences,Shopping~Children,Shopping~Clothing,Shopping~Consumer_Electronics,Shopping~Coupons,Shopping~Home_and_Garden,Shopping~Other,Shopping~Sports,Sports~Other,Travel~Accommodation_and_Hotels,Travel~Airlines_and_Airports,Travel~Other,Travel~Tourism,uid
18.0,2.0,2.0,5.0,16.0,,,9.0,,,1.0,,,,,13.0,41.0,,1.0,11.0,,,,2.0,,8.0,,11.0,,8.0,1.0,1.0,2.0,,,1.0,1.0,,3.0,,4.0,3.0,,,,,7.0,2.0,7.0,1.0,3.0,2.0,,,,,2.0,9.0,,2.0,,5.0,2.0,,5.0,,1.0,,,28.0,,,,16.0,,,4.0,,,,51340
,4.0,,6.0,4.0,,15.0,11.0,,,1.0,,,,,28.0,44.0,,6.0,1.0,,,,,1.0,14.0,,1.0,,2.0,,,,,1.0,,,,5.0,,,1.0,,1.0,,,4.0,3.0,3.0,,7.0,5.0,,2.0,1.0,1.0,4.0,20.0,,,,,1.0,,,,,,2.0,3.0,1.0,,,21.0,,7.0,4.0,,,,78696
,,5.0,,25.0,,3.0,12.0,,,3.0,1.0,,2.0,,13.0,21.0,1.0,3.0,,,,,,,3.0,1.0,1.0,,7.0,,,1.0,,,,,,4.0,4.0,2.0,2.0,,,,,6.0,,,,,3.0,,,1.0,11.0,3.0,26.0,,,1.0,5.0,,,,,1.0,,,,,,,7.0,,3.0,,,,,289877
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,166547
,,,,1.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,8.0,,,,,,,1.0,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,99333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,2.0,,,,,,,,,,82806
3.0,1.0,,4.0,8.0,,,3.0,,,,,,,,11.0,16.0,,1.0,,,,,,,2.0,,,,4.0,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,8.0,,,,,,11.0,,,,4.0,,,,,,,2.0,,,6.0,,3.0,,4.0,2.0,,,,326464
,,,7.0,53.0,,1.0,7.0,1.0,5.0,,2.0,9.0,,,28.0,15.0,,,,1.0,,,,1.0,9.0,1.0,1.0,,9.0,1.0,,,,,1.0,,,2.0,,,,7.0,,,,1.0,,,,,2.0,,2.0,1.0,2.0,,12.0,,,1.0,1.0,,,,,,,,18.0,,2.0,2.0,14.0,,3.0,4.0,,,,261805
,,,4.0,6.0,,,9.0,,,,,,,,19.0,47.0,,2.0,1.0,,,,,,,,1.0,,21.0,,,,,,,,,,,5.0,,,,,,2.0,,1.0,1.0,5.0,15.0,,1.0,,3.0,,14.0,,,,4.0,,,,,,,,1.0,,,,12.0,1.0,3.0,4.0,,,,30364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,207366
,,,6.0,5.0,,2.0,4.0,,,,,,,,7.0,18.0,,,,4.0,,,,,11.0,,2.0,,6.0,4.0,,,,,,1.0,,6.0,,1.0,,,,,,,8.0,1.0,2.0,,9.0,,2.0,,,,3.0,,,,,,,3.0,,,2.0,,17.0,3.0,10.0,,20.0,,1.0,3.0,,,7.0,234681
,,,42.0,9.0,,,12.0,,,,,2.0,,,27.0,47.0,,,2.0,17.0,2.0,11.0,3.0,1.0,5.0,,4.0,3.0,8.0,3.0,,,,,,,,1.0,,,,,,2.0,,5.0,1.0,4.0,,8.0,19.0,,2.0,1.0,3.0,12.0,42.0,,2.0,3.0,3.0,,1.0,,2.0,,,,10.0,,,2.0,16.0,1.0,6.0,7.0,,,18.0,36707
,,1.0,9.0,10.0,,,8.0,,,,,,,,,7.0,,,,,,,,21.0,,,5.0,,14.0,,,,,,,,,,,,,,,,,3.0,,,1.0,28.0,12.0,,4.0,,,,11.0,,,7.0,2.0,1.0,,,1.0,,1.0,,,3.0,,,5.0,,,,,,,37920
,,7.0,9.0,,,,1.0,,,,,,,,4.0,8.0,,32.0,,,,,,2.0,2.0,,,,4.0,3.0,,,,2.0,,,,,,,,,,,,1.0,,2.0,,1.0,4.0,,,,5.0,2.0,3.0,,,,5.0,,,,3.0,1.0,,,2.0,,,3.0,3.0,,,,,,,245868
,,,16.0,12.0,,,22.0,,,,,,,,15.0,34.0,,28.0,,,,,,2.0,,,5.0,,28.0,,,,1.0,,,,,,,,1.0,,,,,1.0,,2.0,,1.0,10.0,2.0,5.0,1.0,,5.0,49.0,12.0,7.0,2.0,8.0,3.0,,,8.0,,2.0,,,,,,15.0,1.0,15.0,1.0,,,,47289
,3.0,2.0,5.0,8.0,,,10.0,,2.0,,7.0,1.0,,,1.0,17.0,,,,,,,,,,,4.0,1.0,4.0,2.0,,,,1.0,,,,,,1.0,11.0,,,,,4.0,,1.0,,1.0,5.0,,,,7.0,4.0,12.0,,,1.0,,,,,,,,,,3.0,,3.0,3.0,,,2.0,,,,179221
,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,104309
4.0,,,11.0,6.0,,,30.0,,,,,,,,13.0,36.0,,,2.0,,,,,,16.0,1.0,18.0,1.0,7.0,,,,,,,,,,,,,,,,,,4.0,,,19.0,21.0,,,1.0,,2.0,9.0,,2.0,,26.0,1.0,2.0,,,,,,,,,,4.0,,3.0,7.0,,,,21023
,,,1.0,4.0,,,1.0,1.0,,,,,,,1.0,11.0,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,19.0,1.0,1.0,,11.0,,,16.0,,,,,9.0,1.0,,,,,1.0,,,,1.0,,,,,1.0,5.0,7.0,2.0,1.0,,,,,182787
,,,33.0,16.0,,,8.0,,,1.0,,,,1.0,21.0,55.0,,22.0,,,,,,,,,,,6.0,,,,,,,,,,,,1.0,,2.0,,7.0,4.0,3.0,,,,15.0,,7.0,,,,16.0,1.0,,8.0,3.0,,,,4.0,,,,,2.0,,1.0,8.0,,8.0,8.0,,,,273463
,,1.0,1.0,1.0,,,2.0,,,,1.0,,,,3.0,10.0,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,1.0,,,,1.0,4.0,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,1.0,3.0,,1.0,2.0,,,1.0,262739
,2.0,,14.0,17.0,,2.0,12.0,,3.0,,,1.0,,2.0,32.0,15.0,,1.0,,,,,,3.0,,,8.0,,9.0,,,,,,,,,4.0,,1.0,1.0,,1.0,,,2.0,,,,,9.0,,2.0,,,3.0,13.0,,,,7.0,1.0,,5.0,2.0,1.0,5.0,2.0,27.0,,5.0,,16.0,32.0,1.0,1.0,,1.0,3.0,325437
,2.0,,11.0,16.0,,2.0,22.0,1.0,,,,,2.0,2.0,17.0,33.0,,3.0,2.0,,,1.0,,12.0,7.0,1.0,8.0,1.0,22.0,,,,2.0,,,,,,,,3.0,,1.0,3.0,1.0,5.0,1.0,4.0,,2.0,13.0,,,,4.0,,34.0,,3.0,2.0,5.0,14.0,,,,1.0,,,10.0,1.0,,,19.0,17.0,1.0,,,,,46781
5.0,2.0,6.0,2.0,15.0,,1.0,25.0,,,2.0,1.0,,,,8.0,40.0,,1.0,2.0,,,,,,,,3.0,,6.0,,,,,,,,,,,,,,,,,6.0,,,1.0,3.0,8.0,,,10.0,,5.0,16.0,,4.0,,4.0,,,,,1.0,,,1.0,,,,6.0,,1.0,2.0,3.0,,1.0,135002
,,,5.0,7.0,,,11.0,,,,,,,,8.0,48.0,1.0,1.0,,,,,,3.0,,1.0,,,8.0,,,2.0,2.0,,1.0,,,2.0,19.0,,1.0,,1.0,,,2.0,,,,2.0,7.0,,1.0,1.0,,2.0,29.0,,,15.0,5.0,4.0,,,2.0,5.0,,1.0,,2.0,2.0,,8.0,,7.0,4.0,,,,286068
,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,10.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,1.0,,3.0,1.0,3.0,,,,,69862
,,,5.0,2.0,,,,,,,,,,,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,7.0,,,,,,,,,250693
,,,8.0,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,61653
,,,2.0,3.0,,,3.0,,,1.0,1.0,,,3.0,3.0,11.0,,,,,1.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,,6.0,8.0,,2.0,,1.0,1.0,,,,,,1.0,2.0,,3.0,,8.0,4.0,,1.0,,,2.0,,,,,,9.0,,,4.0,,,,122132
,,,3.0,,,,2.0,,,,2.0,,,,4.0,2.0,,,,,,,1.0,,2.0,,,,7.0,,,,,,,,,,,,,,,4.0,,1.0,,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,5.0,74777
,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,1.0,,3.0,,,,,,,,,1.0,6.0,3.0,,,,,,,,2.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,186234
,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230304
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59397
,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,308987
8.0,9.0,1.0,23.0,9.0,,1.0,19.0,,,,,,,,9.0,70.0,,16.0,,5.0,,,,4.0,,,1.0,,6.0,,,,,,,,,1.0,1.0,9.0,1.0,,,,,7.0,,1.0,,2.0,10.0,1.0,1.0,,12.0,10.0,56.0,1.0,,,6.0,1.0,,,2.0,,,,6.0,,2.0,,18.0,,3.0,1.0,,,,116946
,,,2.0,2.0,2.0,,,,,,,,,,3.0,15.0,,,,,,3.0,1.0,3.0,9.0,1.0,1.0,1.0,7.0,1.0,,,,1.0,,,,,,,6.0,,,,,2.0,,2.0,,1.0,4.0,,1.0,,,,3.0,,,,,,,,1.0,,2.0,,10.0,,,,7.0,,1.0,9.0,,,5.0,126907
,3.0,,8.0,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,7.0,,,,,,,,,1.0,,,,,14.0,,,,,1.0,,1.0,,1.0,,,2.0,,1.0,,,,,,,,1.0,1.0,,,,,,,19.0,,14.0,,4.0,,,,,,,66478
,2.0,,3.0,9.0,1.0,,2.0,,,1.0,,,1.0,,9.0,16.0,,,1.0,,,,,1.0,9.0,,,5.0,5.0,,1.0,,,,,,,,,,,3.0,,10.0,6.0,1.0,,7.0,,2.0,14.0,,7.0,,,3.0,10.0,,,,1.0,,,,,,,,21.0,,,,4.0,,5.0,5.0,1.0,,2.0,158778
,,,3.0,3.0,,,1.0,,,,2.0,,,,2.0,10.0,,,,,,,,7.0,,,1.0,,17.0,,,,,,,,,2.0,,,,,1.0,,,1.0,1.0,2.0,1.0,,2.0,,,,,1.0,6.0,,,3.0,,,,1.0,1.0,,,,,,,,1.0,7.0,1.0,1.0,,,1.0,131560
4.0,14.0,12.0,15.0,20.0,,,15.0,1.0,,,1.0,1.0,,,25.0,47.0,,3.0,,,,1.0,,1.0,,,2.0,,9.0,,,,,,,,,4.0,,2.0,2.0,,,,,9.0,1.0,,,,17.0,1.0,1.0,1.0,1.0,1.0,32.0,7.0,,16.0,3.0,,,4.0,1.0,,,,,,,,17.0,,16.0,,1.0,,2.0,157481
,3.0,,5.0,1.0,,,2.0,,,,,1.0,,4.0,8.0,17.0,,2.0,1.0,1.0,,1.0,,,9.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,1.0,,3.0,2.0,1.0,,1.0,3.0,,,,2.0,1.0,6.0,,,1.0,,1.0,,2.0,10.0,2.0,1.0,,3.0,,,,9.0,,2.0,1.0,,,,123594
,,,4.0,1.0,,,,,,,1.0,,,,1.0,2.0,,3.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,,2.0,3.0,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,1.0,,,,2.0,,,,2.0,,,,1.0,,,,3.0,,,,,,,83739
,,1.0,,,,,3.0,,,,,,,,,1.0,,,,,,,1.0,,2.0,,7.0,,2.0,,,,,1.0,,,,,3.0,,,,,,,,,1.0,,,2.0,,1.0,,,9.0,,,,,1.0,2.0,,,,,,,,,,1.0,4.0,,,,,,,337186
,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,108593
,2.0,,7.0,6.0,,,10.0,,,,,,,,7.0,10.0,,,,,,,,9.0,1.0,,6.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,14.0,4.0,,,,,,12.0,,,,,,,,,,,,,,,,,,5.0,2.0,,,,301551
1.0,3.0,,4.0,8.0,,1.0,12.0,1.0,,,1.0,,,,12.0,25.0,,1.0,,1.0,,2.0,,,6.0,,13.0,,16.0,,,,,,10.0,,2.0,5.0,,1.0,6.0,8.0,,,,6.0,3.0,1.0,,1.0,6.0,1.0,1.0,,2.0,4.0,25.0,,,,9.0,1.0,,1.0,1.0,,2.0,,7.0,,1.0,,29.0,,1.0,12.0,12.0,1.0,1.0,336705
,,,,11.0,,,5.0,,,,,,,,2.0,3.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,2.0,,,,2.0,1.0,,,,1.0,,7.0,,4.0,,1.0,,,,,,,,,,,,,,2.0,,,,,246041
3.0,,,5.0,14.0,,1.0,13.0,3.0,1.0,,4.0,,,5.0,23.0,21.0,,5.0,,3.0,,,1.0,2.0,3.0,,2.0,1.0,25.0,2.0,,2.0,5.0,3.0,,,,5.0,7.0,,,,1.0,1.0,3.0,3.0,,14.0,11.0,2.0,7.0,,5.0,,,,26.0,4.0,,2.0,1.0,,,1.0,1.0,,,1.0,,,31.0,,11.0,,3.0,5.0,1.0,3.0,15.0,34690
8.0,,1.0,3.0,18.0,,,12.0,,,,,,,,25.0,43.0,,1.0,,2.0,,,,2.0,1.0,,,1.0,5.0,,,,,,,,1.0,1.0,,1.0,2.0,,,,,5.0,3.0,,,8.0,4.0,,,6.0,8.0,16.0,77.0,6.0,1.0,,3.0,,,,1.0,,1.0,,,,,,36.0,,,5.0,,,,221583
17.0,1.0,1.0,3.0,20.0,,2.0,23.0,1.0,,,,,,,14.0,69.0,,1.0,1.0,,,,,13.0,,,4.0,1.0,9.0,3.0,,,,,2.0,,,6.0,,,,12.0,,1.0,,5.0,,,,1.0,19.0,,,,6.0,1.0,33.0,,,,8.0,5.0,,1.0,,,,1.0,3.0,,5.0,16.0,21.0,1.0,2.0,3.0,,,,93611
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,3.0,,,,,,,,,,,,,,,,,,,229191
,,,6.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,19648
1.0,,,6.0,3.0,,,2.0,,,,,1.0,,5.0,2.0,9.0,,,,,,1.0,,1.0,2.0,,1.0,1.0,3.0,1.0,1.0,,,,,1.0,,,1.0,,,,,2.0,,4.0,2.0,1.0,,4.0,4.0,,,,4.0,2.0,7.0,,,,6.0,,,,,5.0,,1.0,18.0,,,,18.0,,1.0,,,,,128157
,,3.0,6.0,2.0,,,3.0,,,,,,,,3.0,21.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,4.0,,,,,1.0,1.0,,,,6.0,,,,,1.0,5.0,,,,,,5.0,,,,,,,,,,1.0,,2.0,2.0,,,,194719
,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,7.0,,1.0,,,,,,2.0,,,2.0,,,,,,,,232154
,,,11.0,1.0,,,5.0,,1.0,2.0,2.0,,,1.0,4.0,7.0,1.0,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,1.0,3.0,,,,,,1.0,3.0,,,,,,11.0,1.0,4.0,,2.0,,2.0,,,,,,,,1.0,,1.0,,8.0,,,,,,,15614
,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10393
2.0,,,1.0,,,,2.0,,,,,,,,8.0,33.0,,,,,,,,,2.0,,,,4.0,,,3.0,3.0,,,,,,,,1.0,,,3.0,,2.0,,,,1.0,7.0,,,5.0,14.0,2.0,25.0,,11.0,,1.0,,6.0,1.0,,1.0,,,,,,1.0,8.0,,,5.0,,,,32500
,,,,1.0,,,3.0,,,,,,,,7.0,8.0,,,,,,,,,,,7.0,,,,,,,,,,,,6.0,,,,1.0,,,,,,,9.0,6.0,,3.0,5.0,,1.0,16.0,,1.0,10.0,,1.0,,2.0,2.0,2.0,,,,,,,4.0,,2.0,1.0,,,3.0,280073
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,318806
6.0,,,14.0,12.0,1.0,,11.0,,,1.0,,,,,7.0,45.0,,,1.0,,,,,,4.0,,2.0,,7.0,2.0,,,3.0,,,,,,,,,,1.0,,,5.0,1.0,,,,7.0,,,1.0,11.0,,14.0,2.0,,,1.0,,,,,,,,1.0,,,,8.0,2.0,14.0,3.0,1.0,,,222608
,,,,6.0,,,1.0,,,,1.0,,,,13.0,12.0,,,,,,,,27.0,,,5.0,,7.0,1.0,,5.0,,,,,,,,,5.0,,,4.0,,,1.0,,,,6.0,,,,,,12.0,,,4.0,5.0,,,1.0,5.0,,,,7.0,2.0,,,4.0,,,,,,,166735
,,1.0,6.0,,,1.0,,,,,,,,,1.0,3.0,,,,2.0,,,,2.0,,,,,20.0,,,1.0,,,,,,,,,,,,,6.0,3.0,,,,,2.0,,1.0,,,2.0,3.0,,,7.0,,1.0,,,,,,,5.0,,,,,,2.0,,,,1.0,80825
,1.0,,12.0,13.0,1.0,5.0,37.0,,,,1.0,,1.0,,31.0,24.0,,,,1.0,,1.0,,,,,7.0,,5.0,,,,,,,,,,,,1.0,,,,,2.0,4.0,,2.0,1.0,13.0,1.0,4.0,2.0,3.0,,19.0,2.0,1.0,,9.0,13.0,,,1.0,2.0,,,,,,,17.0,,2.0,8.0,,,,104562
,,,,4.0,,,,,1.0,,,1.0,,,,,,,,,,,,,2.0,,,,4.0,,,,,,,,,,,,,,,6.0,,,,3.0,,,1.0,,,,,1.0,1.0,,,,1.0,,,,4.0,,,,,,,,2.0,,,,,,,197163
,,,2.0,7.0,,,6.0,,,,,,,,7.0,28.0,,,,4.0,,1.0,,10.0,,,2.0,,17.0,1.0,,,,,,,,3.0,10.0,,13.0,,,,,6.0,4.0,,,,7.0,,2.0,,,,16.0,,,1.0,3.0,3.0,,,8.0,,,,1.0,,5.0,10.0,7.0,,6.0,2.0,,,,168101
4.0,1.0,,,4.0,,,4.0,,,,,,1.0,,1.0,15.0,,,,1.0,,,,1.0,5.0,1.0,,,8.0,,,,,,,,,1.0,,,,,,,,4.0,,,,1.0,6.0,,,,,,3.0,,,,,1.0,,,,,,,7.0,1.0,6.0,11.0,6.0,,2.0,,,,,243790
4.0,,,8.0,18.0,,1.0,11.0,,,,3.0,2.0,,,6.0,25.0,,8.0,,,,,,6.0,,,1.0,1.0,,,,,,,,,,,8.0,,,,3.0,3.0,7.0,6.0,3.0,,,2.0,9.0,,,1.0,11.0,13.0,69.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,3.0,,3.0,,1.0,,2.0,228086
,,,,10.0,,,8.0,,2.0,,4.0,2.0,,,6.0,25.0,1.0,,,,1.0,3.0,,,,1.0,,,3.0,,,,2.0,,,,,1.0,,1.0,2.0,6.0,1.0,4.0,,1.0,,,,,4.0,,,1.0,,1.0,7.0,7.0,,3.0,4.0,,,,1.0,,,,,8.0,,,1.0,1.0,3.0,,,,,207003
1.0,,1.0,2.0,5.0,,2.0,9.0,,,,1.0,,,1.0,2.0,30.0,1.0,6.0,,,,,,1.0,,,,,8.0,,,,,,1.0,,2.0,8.0,,,1.0,,,,3.0,7.0,,,,,5.0,1.0,,,4.0,3.0,16.0,,,,6.0,,,,2.0,2.0,,,9.0,,5.0,,9.0,9.0,2.0,2.0,,,,64113
,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28470
,,,,4.0,,,2.0,,,,,,,,3.0,6.0,,6.0,,1.0,,,,,3.0,,1.0,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,28.0,,,,,,,,6.0,,,,,,,,2.0,,1.0,1.0,,,,74944
,,,3.0,7.0,,,3.0,,,,1.0,,,1.0,2.0,8.0,,7.0,,,,,,19.0,,,1.0,,4.0,,,,,,,,,,,,,,,,,5.0,,4.0,,,4.0,,,1.0,,3.0,7.0,,,,1.0,,,,,,,,,1.0,5.0,6.0,5.0,,1.0,2.0,,,6.0,320801
,,,4.0,7.0,,4.0,20.0,1.0,,,,,,,4.0,18.0,,,1.0,,,,,,,,,,6.0,,,,2.0,,1.0,,,,,1.0,,,,,,1.0,,6.0,,10.0,25.0,1.0,,1.0,6.0,41.0,49.0,,,2.0,13.0,,,5.0,,,,,12.0,,,,5.0,,,1.0,,,,184180
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,169997
,2.0,,12.0,13.0,,1.0,13.0,,1.0,,2.0,28.0,,,16.0,23.0,,1.0,,,,,,1.0,,,8.0,1.0,11.0,,,,,1.0,,,,,,,,,,,,5.0,3.0,,,1.0,10.0,,5.0,,6.0,3.0,16.0,,,3.0,7.0,,5.0,,1.0,,,,,,,,7.0,,1.0,3.0,,,,90307
,,6.0,4.0,,,,14.0,,,,3.0,2.0,,,6.0,25.0,,8.0,,,1.0,,,,2.0,,2.0,,6.0,,,1.0,2.0,2.0,,,,2.0,,,1.0,,,3.0,1.0,2.0,2.0,2.0,1.0,4.0,11.0,3.0,,,,8.0,6.0,,2.0,,3.0,,,2.0,3.0,,,,3.0,3.0,,,13.0,,5.0,,8.0,,,184412
,,,8.0,8.0,,1.0,4.0,,,2.0,1.0,,,1.0,11.0,22.0,,1.0,1.0,,,1.0,,,14.0,1.0,,1.0,40.0,,,,2.0,1.0,10.0,2.0,1.0,4.0,,,,,,,2.0,1.0,,6.0,2.0,13.0,7.0,,,2.0,20.0,9.0,37.0,,2.0,3.0,2.0,1.0,,,,2.0,,,7.0,,,,11.0,,9.0,3.0,,,8.0,213002
,1.0,,1.0,8.0,,,4.0,24.0,,,,,,,,12.0,,,,1.0,,,,,8.0,,,2.0,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,2.0,,2.0,,,,1.0,,5.0,,,,,,8.0,,,,,,,,,,1.0,,,,,,1.0,32168
,,,3.0,1.0,,,2.0,,,,,,,,,2.0,,1.0,,,,,,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,2.0,,,,,,,74431
,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844
,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308294
,1.0,,22.0,16.0,,1.0,6.0,,,,1.0,1.0,,,10.0,24.0,,,,,,,,5.0,,,,,7.0,6.0,,,,,,,,1.0,,4.0,5.0,,1.0,,,5.0,1.0,,,,7.0,,,,,,10.0,,,,5.0,,,,,,,,7.0,,,,10.0,,2.0,5.0,,,,110414
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15236
,,,,6.0,,,2.0,1.0,,,,,,,3.0,12.0,,,,,,,,4.0,,,9.0,,4.0,,,,,,,,,,,,2.0,,,,,2.0,,,,,7.0,,,,,,1.0,7.0,,,1.0,,,,,2.0,,,,,,,5.0,,5.0,1.0,,,,220189
,2.0,3.0,27.0,2.0,,,13.0,,,,,,1.0,2.0,6.0,23.0,,,,,,,,,,,1.0,,8.0,1.0,,,,,,,,,,,,,,,,1.0,,,,22.0,7.0,,,,,2.0,5.0,7.0,,,4.0,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,234417
