Arts_and_Entertainment~Celebrities_and_Entertainment_News,Arts_and_Entertainment~Humor,Arts_and_Entertainment~Movies,Arts_and_Entertainment~Music_and_Audio,Arts_and_Entertainment~Other,Arts_and_Entertainment~Performing_Arts,Arts_and_Entertainment~Photography,Arts_and_Entertainment~TV_and_Video,Arts_and_Entertainment~Visual_Arts_and_Design,Autos_and_Vehicles~Automotive_Industry,Autos_and_Vehicles~Boating,Autos_and_Vehicles~Car_Buying,Autos_and_Vehicles~Other,Beauty_and_Fitness~Fitness,Beauty_and_Fitness~Other,Business_and_Industry~Business_Services,Business_and_Industry~Marketing_and_Advertising,Business_and_Industry~Publishing_and_Printing,Business_and_Industry~Real_Estate,Business_and_Industry~Transportation_and_Logistics,Career_and_Education~Education,Career_and_Education~Other,Career_and_Education~Universities_and_Colleges,Computer_and_Electronics~Computer_Hardware,Computer_and_Electronics~Computer_Security,Computer_and_Electronics~Consumer_Electronics,Computer_and_Electronics~Graphics_and_Multimedia_Tools,Computer_and_Electronics~Other,Computer_and_Electronics~Programming,Computer_and_Electronics~Software,Finance~Banking,Finance~Financial_Management,Finance~Insurance,Finance~Investing,Finance~Other,Food_and_Drink~Cooking_and_Recipes,Food_and_Drink~Food_and_Grocery_Retailers,Food_and_Drink~Other,Food_and_Drink~Restaurants_and_Delivery,Games~Online,Games~Other,Games~Video_Games,Health~Conditions_and_Diseases,Health~Medicine,Health~Other,Health~Products_and_Shopping,Internet_and_Telecom~Ad_Network,Internet_and_Telecom~Chats_and_Forums,Internet_and_Telecom~Email,Internet_and_Telecom~File_Sharing,Internet_and_Telecom~Mobile_Developers,Internet_and_Telecom~Online_Marketing,Internet_and_Telecom~Web_Design,Law_and_Government~Government,News_and_Media~Business_News,News_and_Media~Magazines_and_E-Zines,News_and_Media~Newspapers,News_and_Media~Other,News_and_Media~Sports_News,News_and_Media~Technology_News,News_and_Media~Weather,People_and_Society~Other,People_and_Society~Religion_and_Spirituality,Reference~Dictionaries_and_Encyclopedias,Reference~Directories,Reference~Maps,Science~Biology,Science~Social_Sciences,Shopping~Children,Shopping~Clothing,Shopping~Consumer_Electronics,Shopping~Coupons,Shopping~Home_and_Garden,Shopping~Other,Shopping~Sports,Sports~Other,Travel~Accommodation_and_Hotels,Travel~Airlines_and_Airports,Travel~Other,Travel~Tourism,uid
,,,2.0,1.0,,,3.0,,,,,,,,2.0,1.0,,,1.0,4.0,,,,19.0,,,28.0,,24.0,,,,,,,,,1.0,,,,,,,,4.0,,1.0,,1.0,3.0,,,1.0,,,17.0,,,,,,,1.0,,,,,7.0,,,,,,2.0,,,,,327143
,,,2.0,7.0,,,1.0,,,,,,,,2.0,24.0,,,,,,,,,,1.0,2.0,,4.0,,,,,,,,,,,5.0,,,,,,,,,,,5.0,,,,5.0,,10.0,,,6.0,,,,,,,,,,,,,4.0,,2.0,,,,,315718
1.0,3.0,,1.0,9.0,1.0,,15.0,,,1.0,1.0,,,,8.0,35.0,,,,,,,,1.0,5.0,,10.0,,3.0,,,,,,,,,2.0,,,,,,,,3.0,1.0,,,,,,,12.0,5.0,1.0,34.0,,,,9.0,,,,,1.0,,,,,,,8.0,,5.0,3.0,,,,285926
,,1.0,4.0,,,,3.0,,,,,,,,3.0,,,1.0,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,3.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,135127
,,,5.0,,,,2.0,1.0,,,,,,,,11.0,,1.0,,,,,,,,,1.0,,6.0,,,,,,,,,,,,,,,,,3.0,,,,1.0,1.0,,,,8.0,1.0,12.0,,,,1.0,,,,,,,,,,,,2.0,,,3.0,,,1.0,30502
,,,,1.0,,,,1.0,,,,,,,2.0,7.0,,,,,,,,1.0,2.0,1.0,6.0,,21.0,,,,,,,,,,,,1.0,,,,,3.0,,2.0,,5.0,6.0,,,,,,6.0,,1.0,14.0,,,,,1.0,,,,,,,,1.0,,,7.0,,2.0,4.0,305245
,,,14.0,1.0,,,2.0,,,,,,,,3.0,5.0,,,,,,,,,,,1.0,,4.0,,,,,,,,,,7.0,,,,1.0,,,,,,,2.0,5.0,,,1.0,,1.0,14.0,,,,1.0,,,,,,,,,,,,1.0,,,2.0,1.0,,3.0,298106
,2.0,4.0,40.0,5.0,,,19.0,,,,1.0,,,,12.0,59.0,,3.0,,,,,,,3.0,,,,15.0,1.0,,,,,,,,2.0,,,,,1.0,,,4.0,3.0,,1.0,3.0,20.0,,,1.0,1.0,,4.0,,,,1.0,,,,,,,,,,,,17.0,,1.0,14.0,1.0,,4.0,278024
2.0,,,11.0,10.0,,41.0,7.0,,,,,1.0,,,13.0,50.0,1.0,,,4.0,,,,3.0,2.0,,3.0,,19.0,,1.0,,,,,,,1.0,,,,,,2.0,,11.0,2.0,1.0,,,9.0,,,1.0,6.0,1.0,23.0,,,,2.0,1.0,,2.0,,1.0,,,9.0,1.0,,,8.0,,1.0,4.0,,,,158923
2.0,1.0,3.0,16.0,16.0,2.0,,14.0,,,1.0,1.0,,,,25.0,25.0,,7.0,,2.0,,,,2.0,2.0,,6.0,1.0,44.0,,1.0,,,,,1.0,,8.0,,,1.0,,,3.0,,2.0,2.0,1.0,1.0,,7.0,,2.0,2.0,7.0,,26.0,,,,18.0,,,,1.0,2.0,,,23.0,,4.0,,20.0,,,9.0,,,3.0,293430
,,1.0,1.0,1.0,,,19.0,,,,1.0,,,,8.0,20.0,,,2.0,,,,1.0,,9.0,,1.0,,10.0,,,1.0,,2.0,,,,1.0,,,2.0,,,,,,3.0,2.0,,,2.0,,,1.0,1.0,,10.0,,5.0,,3.0,,,,,,,4.0,6.0,7.0,,,4.0,,2.0,1.0,,,,287662
,,,4.0,,,3.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,7.0,4.0,,,,1.0,,3.0,,,3.0,,,,,,,,,,,,,,,1.0,,,,,25176
,,,5.0,,,,1.0,,,,,,,,3.0,9.0,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,1.0,32.0,,,,,,,,,,,,5.0,,,,7.0,,,2.0,,,,263774
,,,3.0,1.0,,,3.0,,,,,,,,3.0,13.0,,,,2.0,,,,,,,3.0,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,13.0,,,3.0,,14.0,,,,5.0,,,,2.0,3.0,,,,1.0,,,2.0,,,,7.0,,,1.0,,,,293384
,,,,6.0,,1.0,,,,,,,,,,6.0,,,,,,,,,4.0,,1.0,,1.0,,,,,,,,,,,,,,,3.0,1.0,1.0,,,1.0,,3.0,,,,6.0,,4.0,3.0,,,,,,,,,,,,,,,2.0,,1.0,,,,,70780
,,,6.0,9.0,,,6.0,,,1.0,1.0,,,,11.0,26.0,,,1.0,,1.0,,,,,,5.0,,,,,,,,,,,4.0,,,2.0,,,,,2.0,,,,1.0,11.0,,1.0,,1.0,7.0,34.0,,,3.0,9.0,,,1.0,1.0,,,,,,,,4.0,,1.0,7.0,,,2.0,97456
,,2.0,5.0,1.0,,,1.0,,,,1.0,,,,2.0,7.0,1.0,1.0,,,,,,1.0,4.0,,,,7.0,5.0,,,,,,,,,,,,,,,,,,5.0,,,4.0,,,,2.0,,10.0,,,,,5.0,,,,,,,3.0,,7.0,,16.0,,2.0,,2.0,,,88965
,,,17.0,5.0,,,3.0,,,,,,,,11.0,38.0,,1.0,,,,,,,,2.0,3.0,,5.0,,,,,,,,,,,,,,1.0,,,3.0,1.0,9.0,,1.0,8.0,,,3.0,3.0,10.0,11.0,,,2.0,6.0,,,,,,4.0,,5.0,,,,6.0,1.0,,2.0,,,1.0,199659
,,,2.0,6.0,,,7.0,1.0,,,,,,,4.0,24.0,,,,,,,,,,,1.0,2.0,4.0,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,1.0,6.0,,,,3.0,,20.0,,,,1.0,,,,,2.0,,,,,,,7.0,,,5.0,,,,204393
,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,5.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,4.0,6.0,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,137487
,,,,1.0,,,1.0,,,,,,,,4.0,4.0,,,,2.0,,,,5.0,,,1.0,,5.0,,,,,,,,,,,,,,,2.0,,7.0,,6.0,,,1.0,,,2.0,1.0,,2.0,,,7.0,,,,2.0,12.0,,,,1.0,,,1.0,6.0,,,1.0,,,,171154
3.0,9.0,7.0,5.0,19.0,,3.0,16.0,4.0,,,1.0,,,,12.0,109.0,,6.0,,,,1.0,,,6.0,,1.0,,11.0,,,,1.0,,,,,1.0,,,10.0,,1.0,,,4.0,3.0,1.0,2.0,4.0,9.0,1.0,2.0,1.0,2.0,1.0,18.0,,3.0,,4.0,,,5.0,3.0,4.0,,2.0,4.0,,1.0,,10.0,1.0,1.0,1.0,,,,268581
,,,12.0,4.0,,,6.0,,,,,,,,14.0,17.0,,,,,,,,,,,,,7.0,,,3.0,,,,,,,,,,,,,,,,,3.0,1.0,4.0,,,,,6.0,8.0,,,4.0,13.0,2.0,,,,,,,3.0,,,,4.0,1.0,,1.0,,,,58196
3.0,,3.0,14.0,22.0,,5.0,15.0,,,1.0,,,,,8.0,9.0,,,,,,,,,2.0,,,1.0,10.0,,,,,,,2.0,,2.0,,,,,,1.0,1.0,5.0,,1.0,2.0,1.0,5.0,,,9.0,23.0,2.0,16.0,,,,2.0,,,3.0,1.0,1.0,,,,,,,3.0,,1.0,2.0,,,2.0,272076
,,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,3.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,12.0,,2.0,,,6.0,4.0,3.0,,2.0,,,,,,,,,,,1.0,,2.0,,,,,,,286832
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215110
,,,4.0,2.0,,,6.0,,,,,,,,17.0,20.0,,2.0,,3.0,1.0,,,2.0,10.0,,,1.0,6.0,2.0,3.0,,,1.0,,,,,,,,,,5.0,,2.0,,3.0,,,,,,,,,1.0,,,,,,7.0,,,,,,25.0,,,,16.0,,4.0,2.0,,,,103350
,,5.0,8.0,1.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,1.0,4.0,,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,149551
,,,2.0,3.0,,,3.0,,,,1.0,7.0,,,2.0,7.0,,,,2.0,,2.0,,,,,,,,3.0,,,,,,,,,,,,,,4.0,,,,2.0,,,1.0,,,,1.0,3.0,4.0,,,,1.0,,,,,,,,,,,2.0,9.0,,,,,,,187192
,3.0,,3.0,3.0,,4.0,15.0,,,2.0,3.0,,,,9.0,49.0,1.0,,,,1.0,,,1.0,,,1.0,,6.0,,,,,,,,,2.0,,,5.0,6.0,3.0,1.0,,7.0,3.0,4.0,,1.0,24.0,,,1.0,2.0,4.0,48.0,,,,8.0,,,,,,,,,,,,7.0,,3.0,6.0,,,,203881
,,,,6.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,186902
,1.0,,11.0,20.0,1.0,1.0,5.0,,,1.0,,,,,7.0,13.0,,,,9.0,,16.0,,3.0,12.0,,3.0,,4.0,,1.0,,,,,,,,,,,1.0,,,,5.0,,1.0,4.0,,1.0,1.0,,2.0,2.0,,29.0,,,,2.0,,,,,,1.0,,6.0,,,,5.0,,,,,,,39729
,,2.0,6.0,2.0,,,3.0,,,1.0,,,,,4.0,12.0,,,,,,,,1.0,4.0,,,,3.0,,,,,,,,1.0,,1.0,,,,,,,1.0,,3.0,,1.0,3.0,,,,,8.0,16.0,,,,,,,2.0,1.0,,,,,,,,3.0,,,,3.0,,,139781
,,1.0,5.0,,,,2.0,,,,1.0,,,,17.0,8.0,,1.0,,,1.0,,,,8.0,,,,4.0,,,,,,,,,,6.0,,1.0,,,,,6.0,,,,5.0,7.0,,,1.0,,,5.0,6.0,,1.0,5.0,,,1.0,,2.0,,,3.0,3.0,,,7.0,,2.0,,,,1.0,20314
,,,4.0,,,,5.0,,,,,6.0,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,3.0,,,2.0,,,,,,,,,,3.0,,,,,1.0,1.0,,,,214294
,3.0,,1.0,1.0,,,1.0,,,,1.0,,,,3.0,10.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,6.0,,,,2.0,,1.0,,,,,,,,,,,,1.0,,,2.0,6.0,,,,,,1.0,314174
,,,5.0,8.0,,,2.0,,,,,,,,4.0,5.0,,26.0,,,,1.0,2.0,,2.0,,1.0,,1.0,,,,,1.0,5.0,,,,,2.0,5.0,,,,,,,3.0,,,5.0,,2.0,1.0,,4.0,3.0,,,5.0,1.0,,,,3.0,1.0,,,,,2.0,,1.0,,2.0,1.0,,,,80269
,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,13.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,2.0,,,,,,,4.0,,,,,,,,,,1.0,,,4.0,,,,,,,210421
,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,8.0,,,1.0,,,2.0,,,,333922
,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,6.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,4.0,,,,,,,132158
,,,6.0,3.0,,,8.0,,,,,,,,12.0,26.0,,,3.0,,,,2.0,4.0,6.0,,,1.0,3.0,,,,4.0,,,,,,,,,,1.0,,,1.0,,1.0,,,5.0,,,,,1.0,37.0,1.0,,,5.0,,,1.0,,4.0,,,,6.0,,,13.0,,,,4.0,,,193057
,,,22.0,3.0,,,,,,,,,,,5.0,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,14218
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108394
,,2.0,2.0,8.0,1.0,,11.0,,,,,,,,13.0,28.0,,22.0,,1.0,,,,,,,5.0,1.0,7.0,,,,,,,,,,,,,,1.0,,,2.0,1.0,8.0,,,12.0,,1.0,3.0,,5.0,31.0,1.0,,1.0,17.0,1.0,6.0,,7.0,1.0,,,1.0,,,,9.0,3.0,2.0,2.0,,,5.0,3827
,,,,2.0,,,2.0,,,,1.0,,,,3.0,6.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,228631
,,1.0,5.0,11.0,,,2.0,,,1.0,,,,,5.0,20.0,,,,,,,,1.0,,,6.0,1.0,,3.0,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,1.0,,,10.0,5.0,,2.0,1.0,,,,,,,,,,5.0,2.0,4.0,,1.0,,,,,247211
,,10.0,1.0,12.0,,1.0,6.0,1.0,,,1.0,1.0,,,4.0,21.0,,1.0,1.0,2.0,,,,1.0,2.0,,3.0,,18.0,,,1.0,,,,,,,,,3.0,,,,,4.0,1.0,1.0,,4.0,2.0,1.0,1.0,,2.0,7.0,21.0,,,11.0,6.0,,,,,,,,,3.0,,,,1.0,2.0,7.0,,,7.0,140448
,,,1.0,3.0,,,6.0,,,,,,,,7.0,30.0,,,,2.0,,,,6.0,,,1.0,,22.0,,,,,,,,,3.0,,,,,,1.0,,8.0,,7.0,,1.0,4.0,,,,,,14.0,,,7.0,,,,,,,,,,,,,6.0,,1.0,3.0,,,,193762
,,,8.0,,,2.0,13.0,,,,,,,,16.0,5.0,,,,,,4.0,,,12.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,1.0,,3.0,,2.0,3.0,4.0,3.0,,,1.0,,,8.0,1.0,,,1.0,,,2.0,,,,,,,,,14.0,,,4.0,,,1.0,28042
5.0,,,2.0,11.0,,,6.0,,,1.0,,,,,4.0,9.0,,1.0,,,,,,6.0,,,,1.0,4.0,1.0,,1.0,,,,,,,,,6.0,,,,,,,,,6.0,9.0,,,,,,11.0,,,7.0,,1.0,,,1.0,,,,,7.0,,,1.0,,,,,,,304560
,1.0,,1.0,1.0,,,8.0,,,,,,,,5.0,22.0,,1.0,,,,,,,,,3.0,,2.0,,,,2.0,,,,,,,,4.0,,,,,,,1.0,,8.0,3.0,,,,6.0,1.0,7.0,1.0,4.0,,1.0,,,,,,,,,,,,,1.0,8.0,1.0,,,,25581
,,,4.0,1.0,,,6.0,,,,1.0,,,1.0,12.0,32.0,,26.0,1.0,,,,1.0,,5.0,,6.0,,7.0,,,,,,,,,1.0,6.0,,3.0,,,,7.0,,3.0,3.0,,5.0,5.0,,,,3.0,1.0,16.0,,,1.0,4.0,,,1.0,4.0,,,,14.0,,,,18.0,1.0,4.0,,6.0,,7.0,71252
,,1.0,12.0,2.0,,,,,,,,,,,2.0,16.0,,,,3.0,,,,,,,2.0,,6.0,,,,,,,,,,11.0,6.0,,,,,,1.0,,1.0,,7.0,6.0,1.0,2.0,,,,10.0,,,,8.0,2.0,,,,,,,1.0,,1.0,,1.0,,,2.0,,,,257464
,,,11.0,15.0,,,5.0,,,1.0,,,1.0,1.0,3.0,29.0,,,,1.0,,,,1.0,3.0,,2.0,,3.0,,1.0,,,,8.0,,,,,,,,1.0,4.0,,8.0,1.0,1.0,,1.0,5.0,,,2.0,6.0,3.0,10.0,,,,9.0,3.0,,,,,1.0,,3.0,,,1.0,6.0,,1.0,2.0,,,,224041
,,,2.0,4.0,,,2.0,,,,1.0,,,,2.0,3.0,,,,,,,,,2.0,,,,,,,,,,5.0,,,1.0,,,,,,,,,,2.0,,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,2.0,,2.0,,1.0,,,,,195031
,,,,3.0,,,6.0,,,,,,,,2.0,9.0,,,,,,,1.0,,,,7.0,1.0,5.0,,,,,,,,,1.0,,,,,,2.0,,,2.0,,1.0,,3.0,,,1.0,,,3.0,,,,1.0,2.0,,,11.0,,,,,,2.0,,2.0,,2.0,1.0,,,,314968
,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,33858
,,,5.0,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,5.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,60841
,,,4.0,,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,3.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213991
2.0,1.0,,5.0,36.0,,3.0,12.0,,,,,,,,14.0,56.0,,,12.0,1.0,,,,1.0,4.0,,3.0,,33.0,2.0,,,,,,,,2.0,,,2.0,,,,,,2.0,3.0,9.0,,7.0,,,,3.0,3.0,13.0,3.0,,9.0,3.0,1.0,,,,,,,3.0,2.0,,,11.0,1.0,13.0,4.0,,,1.0,198390
,,,1.0,3.0,,1.0,2.0,,,1.0,1.0,,,,6.0,18.0,,,,,,,,,7.0,,,,2.0,,,,,,3.0,,,,,,,,,,,3.0,1.0,,2.0,,3.0,,,,2.0,2.0,10.0,,,,16.0,,,,,,,,1.0,1.0,,,5.0,,,3.0,,,,250310
,,,,,,,2.0,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283095
,,,1.0,8.0,,1.0,2.0,,,1.0,,,1.0,,5.0,26.0,,1.0,,,,,,,2.0,,,,6.0,1.0,,,,,8.0,,,,,2.0,1.0,,1.0,7.0,,8.0,2.0,,,1.0,5.0,,,2.0,1.0,1.0,23.0,,,1.0,8.0,1.0,,,,,,,4.0,,2.0,,7.0,,1.0,1.0,,1.0,,262651
,,,11.0,,,,5.0,,,,,,,,12.0,12.0,,1.0,,,,,,1.0,2.0,1.0,2.0,,,,,,,,1.0,,,1.0,,,,,,1.0,,3.0,1.0,1.0,,2.0,2.0,,,,10.0,1.0,18.0,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,,3.0,,2.0,2.0,,,,85653
,,,,,,,1.0,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,1.0,,,7.0,2.0,,,,2.0,,,,,,,,1.0,,,,,,2.0,11768
,,,1.0,,,,1.0,,,,,,,1.0,5.0,3.0,,,,,,,,,6.0,,,,7.0,,,,,,5.0,,,,9.0,,,,,3.0,,2.0,,1.0,,,2.0,,,,6.0,4.0,4.0,,,,,14.0,1.0,,,,,,,,4.0,2.0,5.0,,1.0,,,,,117771
,,,3.0,,,,1.0,,,,,,,,2.0,4.0,,1.0,,,,,,,1.0,1.0,1.0,,5.0,,,,,,,,,,2.0,1.0,8.0,,1.0,,,,,,,,2.0,,,,,,7.0,,,8.0,6.0,,,,5.0,,,,,,,,3.0,,,1.0,,,,198804
,,,3.0,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,2.0,,2.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,2.0,1.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,130790
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64571
,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,5.0,,6.0,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224748
,,,15.0,3.0,,1.0,2.0,,,,2.0,,,,12.0,11.0,,7.0,,,,,,,1.0,,3.0,,6.0,,,,,,,,,,,,2.0,,,1.0,,,,,,21.0,9.0,,,,1.0,3.0,10.0,1.0,,,3.0,,,,,,,,,,,,2.0,,1.0,,,,,201637
,,4.0,7.0,5.0,,,4.0,,,,1.0,,1.0,,4.0,14.0,,,1.0,9.0,,,,2.0,10.0,,,1.0,1.0,,,,2.0,,,,,,,,,,,2.0,6.0,,1.0,8.0,1.0,1.0,2.0,,,,,6.0,7.0,,,,2.0,,,,,,,,,9.0,,,7.0,2.0,1.0,10.0,2.0,,6.0,245988
4.0,13.0,,5.0,15.0,,1.0,17.0,,,1.0,8.0,,2.0,,3.0,78.0,1.0,1.0,,,,,,,,,36.0,,9.0,,,,,,6.0,,,,,,,,,4.0,,6.0,1.0,4.0,,1.0,9.0,,1.0,1.0,12.0,6.0,20.0,,,,7.0,1.0,,,1.0,,,,2.0,,2.0,2.0,12.0,,6.0,3.0,1.0,,,16991
,,,,,,,2.0,,,,,,,,,2.0,,9.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,6.0,,,,12.0,,,,,,,,2.0,,,,,,,31118
,,4.0,1.0,9.0,,5.0,3.0,,,,,,,,3.0,7.0,,,,,,,,,6.0,2.0,1.0,,10.0,,,,,,,,,,,,,,,,,1.0,4.0,,3.0,1.0,4.0,,,,2.0,13.0,12.0,,2.0,,2.0,,,,,1.0,,,3.0,,,,1.0,,4.0,,,,,147811
,1.0,,4.0,12.0,2.0,,6.0,,4.0,1.0,1.0,,,,9.0,35.0,,,,,,,,5.0,3.0,,1.0,,11.0,,,,,,,1.0,,,1.0,,,,,,,8.0,2.0,1.0,7.0,2.0,11.0,,4.0,4.0,20.0,19.0,51.0,,,,2.0,1.0,,2.0,1.0,6.0,2.0,,,,,,18.0,,9.0,1.0,,,,151467
,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,7.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,147705
,,,4.0,4.0,,1.0,10.0,,,,,,,,6.0,13.0,,1.0,1.0,,,,,2.0,7.0,1.0,1.0,2.0,17.0,,,,,,,,,1.0,,,2.0,,,2.0,,6.0,,2.0,,2.0,6.0,,6.0,,,,21.0,,,1.0,,,,,1.0,,,,,,,,3.0,,1.0,2.0,,,1.0,290891
,,,21.0,8.0,,,7.0,,,,,,,2.0,16.0,30.0,,,,,,,2.0,,7.0,,7.0,,8.0,1.0,,2.0,,,,,,,6.0,,,,,,,6.0,,5.0,,3.0,11.0,,4.0,1.0,,12.0,16.0,,,,2.0,,,,,,,,8.0,,,5.0,6.0,5.0,8.0,,,,,125015
,,,,,,,,,,,,,,,,,,,,2.0,7.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,43994
,,,,1.0,,,,,,,5.0,,,,,,,,,,,,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,12.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,339813
,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,146648
2.0,2.0,7.0,15.0,22.0,,2.0,28.0,,3.0,1.0,1.0,2.0,,2.0,28.0,29.0,,1.0,,13.0,1.0,8.0,,,10.0,3.0,,1.0,14.0,,,,,,1.0,,,5.0,4.0,,2.0,16.0,,3.0,,11.0,,,,3.0,11.0,,5.0,1.0,5.0,1.0,23.0,,2.0,,2.0,2.0,,1.0,,4.0,,,,,,,10.0,,,,,,1.0,265372
,,,8.0,5.0,,3.0,4.0,,,,1.0,,,,7.0,45.0,,1.0,,1.0,,,,,,,1.0,,4.0,,,,,,1.0,,,3.0,,7.0,8.0,5.0,2.0,1.0,,15.0,1.0,,,7.0,11.0,1.0,,,4.0,1.0,24.0,,2.0,10.0,10.0,,,,18.0,1.0,,,,,,,6.0,,4.0,4.0,,,,13322
,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,9.0,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,190749
,,,,2.0,,,1.0,,,,,,,,4.0,2.0,,,,,,,,,1.0,,2.0,1.0,4.0,,,,,,,,,4.0,2.0,6.0,,,,,,,,1.0,,,2.0,,,,,4.0,56.0,,,5.0,,,,,,,,,,,6.0,,1.0,,2.0,,,,,65532
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,207007
1.0,,,4.0,1.0,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,4.0,,,1.0,,2.0,2.0,,,,,,,,,,3.0,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,332564
,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,3.0,,,,4.0,,3.0,319723
,,,5.0,,,1.0,2.0,,,,,,,,3.0,2.0,,,9.0,,,,,1.0,5.0,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,5.0,,,,4.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,8.0,,,,,,,334141
